Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
"4.6. - 18.6.
							(15 dní)",Kréta,21955,Electra Tours,All Inclusive,19 550 Kč,Nicolas Villas,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Kréta,21955,Electra Tours,All Inclusive,11 790 Kč,Nicolas Villas,Letecky - Praha,Last minute
"8.6. - 22.6.
							(15 dní)",Kréta,21955,Electra Tours,All Inclusive,21 490 Kč,Nicolas Villas,Letecky - Brno,FM
"11.6. - 18.6.
							(8 dní)",Kréta,21955,Electra Tours,All Inclusive,13 750 Kč,Nicolas Villas,"Letecky - Praha, Brno",FM
"21.5. - 31.5.
							(11 dní)",Rhodos,30567,Electra Tours,All Inclusive,15 850 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,30567,Electra Tours,All Inclusive,19 190 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,30567,Electra Tours,All Inclusive,12 790 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,30567,Electra Tours,All Inclusive,16 150 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,30567,Electra Tours,All Inclusive,12 090 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,Last minute
"3.6. - 10.6.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,17 490 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"6.6. - 13.6.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,18 890 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Brno,FM
"7.6. - 11.6.
							(5 dní)",Rhodos,30567,Electra Tours,All Inclusive,13 790 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,Last minute
"10.6. - 17.6.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,20 050 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"10.6. - 21.6.
							(12 dní)",Rhodos,30567,Electra Tours,All Inclusive,27 650 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,8413,Electra Tours,All Inclusive,12 890 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,8413,Electra Tours,All Inclusive,14 290 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,8413,Electra Tours,All Inclusive,10 990 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,8413,Electra Tours,All Inclusive,12 450 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,8413,Electra Tours,All Inclusive,9 890 Kč,Kalithea Sun & Sky,Letecky - Praha,Last minute
"3.6. - 10.6.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,12 050 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"6.6. - 13.6.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,13 150 Kč,Kalithea Sun & Sky,Letecky - Brno,FM
"7.6. - 11.6.
							(5 dní)",Rhodos,8413,Electra Tours,All Inclusive,10 890 Kč,Kalithea Sun & Sky,Letecky - Praha,Last minute
"10.6. - 17.6.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,12 890 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"10.6. - 21.6.
							(12 dní)",Rhodos,8413,Electra Tours,All Inclusive,15 690 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"30.9. - 7.10.
							(8 dní)",Rhodos,83461,Electra Tours,All Inclusive,20 050 Kč,Lindos White,Letecky - Praha,FM
"4.10. - 11.10.
							(8 dní)",Rhodos,83461,Electra Tours,All Inclusive,19 190 Kč,Lindos White,Letecky - Praha,FM
"4.10. - 15.10.
							(12 dní)",Rhodos,83461,Electra Tours,All Inclusive,26 350 Kč,Lindos White,Letecky - Praha,FM
"7.10. - 14.10.
							(8 dní)",Rhodos,83461,Electra Tours,All Inclusive,19 190 Kč,Lindos White,Letecky - Praha,FM
"22.7. - 2.8.
							(12 dní)",Rhodos,25812,Electra Tours,Snídaně,25 190 Kč,Sabina,Letecky - Praha,FM
"22.7. - 2.8.
							(12 dní)",Rhodos,25812,Electra Tours,Polopenze,32 350 Kč,Sabina,Letecky - Praha,FM
"25.7. - 1.8.
							(8 dní)",Rhodos,25812,Electra Tours,Snídaně,13 590 Kč,Sabina,Letecky - Brno,FM
"25.7. - 1.8.
							(8 dní)",Rhodos,25812,Electra Tours,Polopenze,15 490 Kč,Sabina,Letecky - Brno,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,25812,Electra Tours,Snídaně,10 690 Kč,Sabina,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,25812,Electra Tours,Polopenze,11 450 Kč,Sabina,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,25812,Electra Tours,Snídaně,13 990 Kč,Sabina,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,25812,Electra Tours,Polopenze,15 790 Kč,Sabina,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,25812,Electra Tours,Snídaně,16 790 Kč,Sabina,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,25812,Electra Tours,Polopenze,19 490 Kč,Sabina,Letecky - Praha,FM
"26.8. - 2.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,18 690 Kč,Park,Letecky - Praha,FM
"26.8. - 6.9.
							(12 dní)",Zakynthos,32027,Electra Tours,Polopenze,24 050 Kč,Park,Letecky - Praha,FM
"2.9. - 9.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,18 690 Kč,Park,Letecky - Praha,FM
"6.9. - 16.9.
							(11 dní)",Zakynthos,32027,Electra Tours,Polopenze,22 650 Kč,Park,Letecky - Praha,FM
"9.9. - 16.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,18 690 Kč,Park,Letecky - Praha,FM
"12.9. - 19.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,18 450 Kč,Park,Letecky - Brno,FM
"16.9. - 23.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,18 050 Kč,Park,Letecky - Praha,FM
"16.9. - 27.9.
							(12 dní)",Zakynthos,32027,Electra Tours,Polopenze,22 190 Kč,Park,Letecky - Praha,FM
"23.9. - 30.9.
							(8 dní)",Zakynthos,32027,Electra Tours,Polopenze,16 490 Kč,Park,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Kréta,50363,Electra Tours,Polopenze,13 990 Kč,The Island,"Letecky - Praha, Brno",FM
"1.6. - 4.6.
							(4 dny)",Kréta,50363,Electra Tours,Snídaně,13 550 Kč,The Island,"Letecky - Praha, Brno",FM
"4.6. - 11.6.
							(8 dní)",Kréta,50363,Electra Tours,Polopenze,21 650 Kč,The Island,"Letecky - Praha, Brno",FM
"4.6. - 11.6.
							(8 dní)",Kréta,50363,Electra Tours,Snídaně,20 590 Kč,The Island,"Letecky - Praha, Brno",FM
"4.6. - 14.6.
							(11 dní)",Kréta,50363,Electra Tours,Polopenze,29 050 Kč,The Island,Letecky - Praha,FM
"4.6. - 14.6.
							(11 dní)",Kréta,50363,Electra Tours,Snídaně,27 550 Kč,The Island,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Kréta,50363,Electra Tours,Polopenze,16 690 Kč,The Island,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Kréta,50363,Electra Tours,Snídaně,16 150 Kč,The Island,Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Kréta,50363,Electra Tours,Snídaně,14 550 Kč,The Island,Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Kréta,50363,Electra Tours,Polopenze,14 950 Kč,The Island,Letecky - Praha,FM
"3.9. - 10.9.
							(8 dní)",Kréta,79221,Electra Tours,Polopenze,13 890 Kč,Koni Village,"Letecky - Praha, Brno",FM
"3.9. - 17.9.
							(15 dní)",Kréta,79221,Electra Tours,All Inclusive,22 150 Kč,Koni Village,Letecky - Praha,FM
"3.9. - 17.9.
							(15 dní)",Kréta,79221,Electra Tours,Polopenze,18 850 Kč,Koni Village,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,79221,Electra Tours,Polopenze,16 990 Kč,Koni Village,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,79221,Electra Tours,All Inclusive,19 690 Kč,Koni Village,Letecky - Praha,FM
"7.9. - 10.9.
							(4 dny)",Kréta,79221,Electra Tours,Polopenze,11 090 Kč,Koni Village,Letecky - Praha,Last minute
"7.9. - 10.9.
							(4 dny)",Kréta,79221,Electra Tours,All Inclusive,11 790 Kč,Koni Village,Letecky - Praha,Last minute
"7.9. - 21.9.
							(15 dní)",Kréta,79221,Electra Tours,Polopenze,19 190 Kč,Koni Village,Letecky - Brno,FM
"7.9. - 21.9.
							(15 dní)",Kréta,79221,Electra Tours,All Inclusive,22 590 Kč,Koni Village,Letecky - Brno,FM
"10.9. - 17.9.
							(8 dní)",Kréta,79221,Electra Tours,All Inclusive,15 550 Kč,Koni Village,"Letecky - Praha, Brno",FM
"27.7. - 30.7.
							(4 dny)",Rhodos,69964,Electra Tours,All Inclusive,18 790 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,69964,Electra Tours,All Inclusive,32 350 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,69964,Electra Tours,All Inclusive,46 490 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,69964,Electra Tours,All Inclusive,22 250 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Rhodos,69964,Electra Tours,All Inclusive,32 350 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"8.8. - 15.8.
							(8 dní)",Rhodos,69964,Electra Tours,All Inclusive,32 650 Kč,Kresten Royal Villas and Spa,Letecky - Brno,FM
"10.8. - 13.8.
							(4 dny)",Rhodos,69964,Electra Tours,All Inclusive,18 790 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"10.8. - 20.8.
							(11 dní)",Rhodos,69964,Electra Tours,All Inclusive,42 990 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"12.8. - 19.8.
							(8 dní)",Rhodos,69964,Electra Tours,All Inclusive,32 350 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"12.8. - 23.8.
							(12 dní)",Rhodos,69964,Electra Tours,All Inclusive,45 690 Kč,Kresten Royal Villas and Spa,Letecky - Praha,FM
"10.9. - 24.9.
							(15 dní)",Korfu,8926,Electra Tours,Snídaně,13 350 Kč,Popi Star,Letecky - Praha,FM
"11.9. - 18.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,11 450 Kč,Popi Star,Letecky - Brno,FM
"13.9. - 24.9.
							(12 dní)",Korfu,8926,Electra Tours,Snídaně,12 690 Kč,Popi Star,Letecky - Praha,FM
"14.9. - 21.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,11 190 Kč,Popi Star,Letecky - Brno,FM
"16.9. - 23.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,11 150 Kč,Popi Star,Letecky - Praha,FM
"17.9. - 1.10.
							(15 dní)",Korfu,8926,Electra Tours,Snídaně,12 750 Kč,Popi Star,Letecky - Praha,FM
"18.9. - 25.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,10 950 Kč,Popi Star,Letecky - Brno,FM
"21.9. - 28.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,10 950 Kč,Popi Star,Letecky - Brno,FM
"21.9. - 1.10.
							(11 dní)",Korfu,8926,Electra Tours,Snídaně,12 050 Kč,Popi Star,Letecky - Praha,FM
"23.9. - 30.9.
							(8 dní)",Korfu,8926,Electra Tours,Snídaně,11 090 Kč,Popi Star,Letecky - Praha,FM
"21.9. - 24.9.
							(4 dny)",Rhodos,52774,Electra Tours,All Inclusive,13 750 Kč,Mistral,Letecky - Praha,Last minute
"23.9. - 30.9.
							(8 dní)",Rhodos,52774,Electra Tours,Polopenze,19 350 Kč,Mistral,Letecky - Praha,FM
"23.9. - 30.9.
							(8 dní)",Rhodos,52774,Electra Tours,All Inclusive,21 790 Kč,Mistral,Letecky - Praha,FM
"27.9. - 1.10.
							(5 dní)",Rhodos,52774,Electra Tours,All Inclusive,15 990 Kč,Mistral,Letecky - Praha,FM
"27.9. - 1.10.
							(5 dní)",Rhodos,52774,Electra Tours,Polopenze,14 590 Kč,Mistral,Letecky - Praha,FM
"30.9. - 7.10.
							(8 dní)",Rhodos,52774,Electra Tours,Polopenze,18 850 Kč,Mistral,Letecky - Praha,FM
"30.9. - 7.10.
							(8 dní)",Rhodos,52774,Electra Tours,All Inclusive,21 350 Kč,Mistral,Letecky - Praha,FM
"4.10. - 11.10.
							(8 dní)",Rhodos,52774,Electra Tours,Polopenze,16 950 Kč,Mistral,Letecky - Praha,FM
"4.10. - 11.10.
							(8 dní)",Rhodos,52774,Electra Tours,All Inclusive,19 490 Kč,Mistral,Letecky - Praha,FM
"7.10. - 14.10.
							(8 dní)",Rhodos,52774,Electra Tours,Polopenze,15 990 Kč,Mistral,Letecky - Praha,FM
"8.10. - 15.10.
							(8 dní)",Kréta,30571,Electra Tours,Snídaně,13 250 Kč,Maritimo Beach,Letecky - Praha,FM
"8.10. - 15.10.
							(8 dní)",Kréta,30571,Electra Tours,Polopenze,13 250 Kč,Maritimo Beach,Letecky - Praha,FM
"8.10. - 18.10.
							(11 dní)",Kréta,30571,Electra Tours,Polopenze,15 290 Kč,Maritimo Beach,Letecky - Praha,FM
"8.10. - 18.10.
							(11 dní)",Kréta,30571,Electra Tours,Snídaně,15 290 Kč,Maritimo Beach,Letecky - Praha,FM
"2.9. - 9.9.
							(8 dní)",Zakynthos,78645,Electra Tours,All Inclusive,15 950 Kč,Village Inn,Letecky - Praha,FM
"2.9. - 9.9.
							(8 dní)",Zakynthos,78645,Electra Tours,Polopenze,14 250 Kč,Village Inn,Letecky - Praha,FM
"6.9. - 16.9.
							(11 dní)",Zakynthos,78645,Electra Tours,Polopenze,16 250 Kč,Village Inn,Letecky - Praha,FM
"6.9. - 16.9.
							(11 dní)",Zakynthos,78645,Electra Tours,All Inclusive,18 450 Kč,Village Inn,Letecky - Praha,FM
"9.9. - 16.9.
							(8 dní)",Zakynthos,78645,Electra Tours,All Inclusive,15 650 Kč,Village Inn,Letecky - Praha,FM
"9.9. - 16.9.
							(8 dní)",Zakynthos,78645,Electra Tours,Polopenze,14 090 Kč,Village Inn,Letecky - Praha,FM
"12.9. - 19.9.
							(8 dní)",Zakynthos,78645,Electra Tours,Polopenze,13 590 Kč,Village Inn,Letecky - Brno,FM
"12.9. - 19.9.
							(8 dní)",Zakynthos,78645,Electra Tours,All Inclusive,15 150 Kč,Village Inn,Letecky - Brno,FM
"16.9. - 23.9.
							(8 dní)",Zakynthos,78645,Electra Tours,Polopenze,12 990 Kč,Village Inn,Letecky - Praha,FM
"16.9. - 23.9.
							(8 dní)",Zakynthos,78645,Electra Tours,All Inclusive,14 550 Kč,Village Inn,Letecky - Praha,FM
"20.8. - 31.8.
							(12 dní)",Korfu,58358,Electra Tours,Polopenze,22 250 Kč,Ariti Grand,Letecky - Praha,FM
"20.8. - 31.8.
							(12 dní)",Korfu,58358,Electra Tours,Snídaně,20 390 Kč,Ariti Grand,Letecky - Praha,FM
"20.8. - 3.9.
							(15 dní)",Korfu,58358,Electra Tours,Snídaně,22 450 Kč,Ariti Grand,Letecky - Praha,FM
"20.8. - 3.9.
							(15 dní)",Korfu,58358,Electra Tours,Polopenze,24 790 Kč,Ariti Grand,Letecky - Praha,FM
"21.8. - 28.8.
							(8 dní)",Korfu,58358,Electra Tours,Snídaně,16 290 Kč,Ariti Grand,Letecky - Brno,FM
"21.8. - 28.8.
							(8 dní)",Korfu,58358,Electra Tours,Polopenze,17 450 Kč,Ariti Grand,Letecky - Brno,FM
"23.8. - 3.9.
							(12 dní)",Korfu,58358,Electra Tours,Snídaně,19 250 Kč,Ariti Grand,Letecky - Praha,FM
"23.8. - 3.9.
							(12 dní)",Korfu,58358,Electra Tours,Polopenze,21 150 Kč,Ariti Grand,Letecky - Praha,FM
"24.8. - 31.8.
							(8 dní)",Korfu,58358,Electra Tours,Snídaně,15 090 Kč,Ariti Grand,Letecky - Brno,FM
"24.8. - 31.8.
							(8 dní)",Korfu,58358,Electra Tours,Polopenze,16 250 Kč,Ariti Grand,Letecky - Brno,FM
"29.6. - 6.7.
							(8 dní)",Korfu,25932,Electra Tours,Polopenze,19 450 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Brno,FM
"29.6. - 6.7.
							(8 dní)",Korfu,25932,Electra Tours,All Inclusive,20 490 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Brno,FM
"29.6. - 6.7.
							(8 dní)",Korfu,25932,Electra Tours,Snídaně,17 150 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Brno,FM
"1.7. - 8.7.
							(8 dní)",Korfu,25932,Electra Tours,All Inclusive,20 790 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"1.7. - 8.7.
							(8 dní)",Korfu,25932,Electra Tours,Snídaně,17 490 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"1.7. - 8.7.
							(8 dní)",Korfu,25932,Electra Tours,Polopenze,19 750 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Korfu,25932,Electra Tours,All Inclusive,21 390 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Korfu,25932,Electra Tours,Snídaně,17 190 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Korfu,25932,Electra Tours,Polopenze,20 050 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,25932,Electra Tours,Snídaně,22 250 Kč,Paleo Art Nouveau (ex. Paleokastritsa),Letecky - Praha,FM
"2.8. - 13.8.
							(12 dní)",Korfu,89221,Electra Tours,Plná penze,57 090 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Korfu,89221,Electra Tours,Polopenze,35 990 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Korfu,89221,Electra Tours,Snídaně,31 690 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Korfu,89221,Electra Tours,Plná penze,38 890 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Korfu,89221,Electra Tours,Polopenze,63 690 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Korfu,89221,Electra Tours,Snídaně,54 850 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Korfu,89221,Electra Tours,Plná penze,69 650 Kč,Kontokali Bay Resort & Spa,Letecky - Praha,FM
"10.8. - 17.8.
							(8 dní)",Korfu,89221,Electra Tours,Polopenze,31 550 Kč,Kontokali Bay Resort & Spa,Letecky - Brno,FM
"10.8. - 17.8.
							(8 dní)",Korfu,89221,Electra Tours,Snídaně,27 250 Kč,Kontokali Bay Resort & Spa,Letecky - Brno,FM
"10.8. - 17.8.
							(8 dní)",Korfu,89221,Electra Tours,Plná penze,34 450 Kč,Kontokali Bay Resort & Spa,Letecky - Brno,FM
"3.9. - 10.9.
							(8 dní)",Kréta,85447,Electra Tours,All Inclusive,194 290 Kč,Daios Cove Luxury Resort & Villas,"Letecky - Praha, Brno",FM
"3.9. - 17.9.
							(15 dní)",Kréta,85447,Electra Tours,Snídaně,98 250 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"3.9. - 17.9.
							(15 dní)",Kréta,85447,Electra Tours,Polopenze,105 390 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"3.9. - 17.9.
							(15 dní)",Kréta,85447,Electra Tours,All Inclusive,371 790 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,85447,Electra Tours,Snídaně,81 290 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,85447,Electra Tours,Polopenze,87 090 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,85447,Electra Tours,All Inclusive,302 850 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,FM
"7.9. - 10.9.
							(4 dny)",Kréta,85447,Electra Tours,Polopenze,30 090 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,Last minute
"7.9. - 10.9.
							(4 dny)",Kréta,85447,Electra Tours,All Inclusive,88 390 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,Last minute
"7.9. - 10.9.
							(4 dny)",Kréta,85447,Electra Tours,Snídaně,28 490 Kč,Daios Cove Luxury Resort & Villas,Letecky - Praha,Last minute
"11.6. - 25.6.
							(15 dní)",Kréta,21955,Electra Tours,All Inclusive,22 190 Kč,Nicolas Villas,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,21955,Electra Tours,All Inclusive,20 490 Kč,Nicolas Villas,Letecky - Praha,FM
"15.6. - 18.6.
							(4 dny)",Kréta,21955,Electra Tours,All Inclusive,11 850 Kč,Nicolas Villas,Letecky - Praha,Last minute
"15.6. - 29.6.
							(15 dní)",Kréta,21955,Electra Tours,All Inclusive,24 250 Kč,Nicolas Villas,Letecky - Brno,FM
"18.6. - 25.6.
							(8 dní)",Kréta,21955,Electra Tours,All Inclusive,16 290 Kč,Nicolas Villas,"Letecky - Praha, Brno",FM
"18.6. - 2.7.
							(15 dní)",Kréta,21955,Electra Tours,All Inclusive,24 290 Kč,Nicolas Villas,Letecky - Praha,FM
"21.6. - 25.6.
							(5 dní)",Kréta,21955,Electra Tours,All Inclusive,13 290 Kč,Nicolas Villas,Letecky - Praha,Last minute
"25.6. - 2.7.
							(8 dní)",Kréta,21955,Electra Tours,All Inclusive,16 550 Kč,Nicolas Villas,"Letecky - Praha, Brno",FM
"29.6. - 2.7.
							(4 dny)",Kréta,21955,Electra Tours,All Inclusive,12 450 Kč,Nicolas Villas,Letecky - Praha,Last minute
"8.7. - 12.7.
							(5 dní)",Kréta,21955,Electra Tours,All Inclusive,14 150 Kč,Nicolas Villas,Letecky - Praha,Last minute
"15.6. - 18.6.
							(4 dny)",Rhodos,30567,Electra Tours,All Inclusive,13 790 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"17.6. - 24.6.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,20 690 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"20.6. - 27.6.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,20 950 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Brno,FM
"21.6. - 25.6.
							(5 dní)",Rhodos,30567,Electra Tours,All Inclusive,15 550 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"24.6. - 1.7.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,22 090 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"24.6. - 4.7.
							(11 dní)",Rhodos,30567,Electra Tours,All Inclusive,29 750 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Rhodos,30567,Electra Tours,All Inclusive,13 390 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,Last minute
"1.7. - 8.7.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,26 550 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Rhodos,30567,Electra Tours,All Inclusive,26 190 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"8.7. - 18.7.
							(11 dní)",Rhodos,30567,Electra Tours,All Inclusive,34 750 Kč,Smartline Cosmopolitan (Ex Mareblue),Letecky - Praha,FM
"15.6. - 18.6.
							(4 dny)",Rhodos,8413,Electra Tours,All Inclusive,10 390 Kč,Kalithea Sun & Sky,Letecky - Praha,Last minute
"17.6. - 24.6.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,13 150 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"20.6. - 27.6.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,12 950 Kč,Kalithea Sun & Sky,Letecky - Brno,FM
"21.6. - 25.6.
							(5 dní)",Rhodos,8413,Electra Tours,All Inclusive,11 050 Kč,Kalithea Sun & Sky,Letecky - Praha,Last minute
"24.6. - 1.7.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,13 290 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"24.6. - 4.7.
							(11 dní)",Rhodos,8413,Electra Tours,All Inclusive,15 850 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Rhodos,8413,Electra Tours,All Inclusive,10 650 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
"1.7. - 8.7.
							(8 dní)",Rhodos,8413,Electra Tours,All Inclusive,14 750 Kč,Kalithea Sun & Sky,Letecky - Praha,FM
